source_file,Type,NHS_area_code,ONS_code,Name,Count_gp_appointments,Attended,Did_not_attend,Unknown,Month,Year,CCG_Name,ICB_Code,ICB_Name
10,CCG,02H,E38000205,NHS Wigan Borough CCG,140 874,125 030,7 831,8 013,November,2021,NHS Wigan Borough CCG,QOP,NHS Greater Manchester Integrated Care Board
10,CCG,02M,E38000226,NHS Fylde and Wyre CCG,106 089,94 134,5 629,6 326,November,2021,NHS Fylde and Wyre CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
10,CCG,02P,E38000006,NHS Barnsley CCG,134 421,121 169,6 336,6 916,November,2021,NA,NA,NA
10,CCG,02Q,E38000008,NHS Bassetlaw CCG,65 390,61 119,2 178,2 093,November,2021,NA,NA,NA
10,CCG,02T,E38000025,NHS Calderdale CCG,118 240,109 938,4 198,4 104,November,2021,NHS Calderdale CCG,QWO,NHS West Yorkshire Integrated Care Board
10,CCG,02X,E38000044,NHS Doncaster CCG,162 484,148 787,7 987,5 710,November,2021,NA,NA,NA
10,CCG,02Y,E38000052,NHS East Riding of Yorkshire CCG,154 922,143 267,7 069,4 586,November,2021,NA,NA,NA
10,CCG,03F,E38000085,NHS Hull CCG,138 851,126 278,7 966,4 607,November,2021,NA,NA,NA
10,CCG,03H,E38000119,NHS North East Lincolnshire CCG,113 296,104 669,3 907,4 720,November,2021,NA,NA,NA
10,CCG,03K,E38000122,NHS North Lincolnshire CCG,104 603,95 671,3 642,5 290,November,2021,NA,NA,NA
10,CCG,03L,E38000141,NHS Rotherham CCG,157 649,146 268,6 235,5 146,November,2021,NA,NA,NA
10,CCG,03N,E38000146,NHS Sheffield CCG,323 389,297 475,13 210,12 704,November,2021,NA,NA,NA
10,CCG,03Q,E38000188,NHS Vale of York CCG,170 883,157 574,6 058,7 251,November,2021,NA,NA,NA
10,CCG,03R,E38000190,NHS Wakefield CCG,229 168,213 080,8 261,7 827,November,2021,NHS Wakefield CCG,QWO,NHS West Yorkshire Integrated Care Board
10,CCG,03W,E38000051,NHS East Leicestershire and Rutland CCG,196 200,182 823,7 375,6 002,November,2021,NA,NA,NA
10,CCG,04C,E38000097,NHS Leicester City CCG,219 371,200 605,9 654,9 112,November,2021,NA,NA,NA
10,CCG,04V,E38000201,NHS West Leicestershire CCG,228 336,213 469,7 325,7 542,November,2021,NA,NA,NA
10,CCG,04Y,E38000028,NHS Cannock Chase CCG,69 238,62 923,3 174,3 141,November,2021,NA,NA,NA
10,CCG,05D,E38000053,NHS East Staffordshire CCG,72 757,65 700,3 135,3 922,November,2021,NA,NA,NA
10,CCG,05G,E38000126,NHS North Staffordshire CCG,102 114,93 325,4 489,4 300,November,2021,NA,NA,NA
10,CCG,05Q,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,106 675,94 491,5 637,6 547,November,2021,NA,NA,NA
10,CCG,05V,E38000173,NHS Stafford and Surrounds CCG,74 108,65 760,4 200,4 148,November,2021,NA,NA,NA
10,CCG,05W,E38000175,NHS Stoke on Trent CCG,128 718,113 350,9 101,6 267,November,2021,NA,NA,NA
10,CCG,06H,E38000026,NHS Cambridgeshire and Peterborough CCG,525 084,488 020,18 215,18 849,November,2021,NA,NA,NA
10,CCG,06K,E38000049,NHS East and North Hertfordshire CCG,281 682,260 963,9 640,11 079,November,2021,NA,NA,NA
10,CCG,06L,E38000086,NHS Ipswich and East Suffolk CCG,222 643,209 189,5 894,7 560,November,2021,NA,NA,NA
10,CCG,06N,E38000079,NHS Herts Valley CCG,286 874,258 345,13 839,14 690,November,2021,NA,NA,NA
10,CCG,06Q,E38000106,NHS Mid Essex CCG,186 215,171 802,6 880,7 533,November,2021,NA,NA,NA
10,CCG,06T,E38000117,NHS North East Essex CCG,190 471,173 467,9 614,7 390,November,2021,NA,NA,NA
10,CCG,07G,E38000185,NHS Thurrock CCG,91 459,84 103,2 677,4 679,November,2021,NA,NA,NA
10,CCG,07H,E38000197,NHS West Essex CCG,147 001,137 245,5 420,4 336,November,2021,NA,NA,NA
10,CCG,07K,E38000204,NHS West Suffolk CCG,135 336,126 996,4 772,3 568,November,2021,NA,NA,NA
10,CCG,09D,E38000021,NHS Brighton and Hove CCG,144 962,132 082,5 589,7 291,November,2021,NA,NA,NA
10,CCG,10Q,E38000136,NHS Oxfordshire CCG,396 862,360 291,19 316,17 255,November,2021,NA,NA,NA
10,CCG,10R,E38000137,NHS Portsmouth CCG,92 804,85 796,4 494,2 514,November,2021,NA,NA,NA
10,CCG,11J,E38000045,NHS Dorset CCG,448 618,412 360,14 436,21 822,November,2021,NHS Dorset CCG,QVV,NHS Dorset Integrated Care Board
10,CCG,11M,E38000062,NHS Gloucestershire CCG,377 960,349 056,13 875,15 029,November,2021,NHS Gloucestershire CCG,QR1,NHS Gloucestershire Integrated Care Board
10,CCG,11N,E38000089,NHS Kernow CCG,389 199,348 116,15 030,26 053,November,2021,NHS Kernow CCG,QT6,NHS Cornwall and the Isles of Scilly Integrated Care Board
10,CCG,11X,E38000150,NHS Somerset CCG,305 468,271 440,15 836,18 192,November,2021,NHS Somerset CCG,QSL,NHS Somerset Integrated Care Board
10,CCG,12F,E38000208,NHS Wirral CCG,210 670,188 952,12 151,9 567,November,2021,NA,NA,NA
10,CCG,13T,E38000212,NHS Newcastle Gateshead CCG,262 029,237 519,14 200,10 310,November,2021,NHS Newcastle Gateshead CCG,QHM,NHS North East and North Cumbria Integrated Care Board
10,CCG,14L,E38000217,NHS Manchester CCG,309 183,268 634,22 344,18 205,November,2021,NHS Manchester CCG,QOP,NHS Greater Manchester Integrated Care Board
10,CCG,14Y,E38000223,NHS Buckinghamshire CCG,264 825,243 536,11 731,9 558,November,2021,NA,NA,NA
10,CCG,15A,E38000221,NHS Berkshire West CCG,272 213,244 435,12 790,14 988,November,2021,NA,NA,NA
10,CCG,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",515 214,463 707,26 521,24 986,November,2021,NA,NA,NA
10,CCG,15E,E38000220,NHS Birmingham and Solihull CCG,647 270,580 331,39 202,27 737,November,2021,NHS Birmingham and Solihull CCG,QHL,NHS Birmingham and Solihull Integrated Care Board
10,CCG,15F,E38000225,NHS Leeds CCG,468 870,431 735,20 094,17 041,November,2021,NHS Leeds CCG,QWO,NHS West Yorkshire Integrated Care Board
10,CCG,15M,E38000229,NHS Derby and Derbyshire CCG,612 838,564 888,22 757,25 193,November,2021,NHS Derby and Derbyshire CCG,QJ2,NHS Derby and Derbyshire Integrated Care Board
10,CCG,15N,E38000230,NHS Devon CCG,767 497,702 766,32 686,32 045,November,2021,NHS Devon CCG,QJK,NHS Devon Integrated Care Board
10,CCG,16C,E38000247,NHS Tees Valley CCG,395 914,359 708,18 072,18 134,November,2021,NHS Tees Valley CCG,QHM,NHS North East and North Cumbria Integrated Care Board
10,CCG,18C,E38000236,NHS Herefordshire CCG,482 784,444 217,21 670,16 897,November,2021,NA,NA,NA
10,CCG,26A,E38000239,NHS Norfolk and Waveney CCG,629 602,582 173,22 318,25 111,November,2021,NHS Norfolk and Waveney CCG,QMM,NHS Norfolk and Waveney Integrated Care Board
10,CCG,27D,E38000233,NHS Cheshire CCG,395 519,351 020,22 680,21 819,November,2021,NHS Cheshire CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
10,CCG,36J,E38000232,NHS Bradford District and Craven CCG,412 100,378 149,12 859,21 092,November,2021,NHS Bradford District and Craven CCG,QWO,NHS West Yorkshire Integrated Care Board
10,CCG,36L,E38000245,NHS South West London CCG,723 453,648 758,41 647,33 048,November,2021,NA,NA,NA
10,CCG,42D,E38000241,NHS North Yorkshire CCG,254 507,237 894,8 211,8 402,November,2021,NA,NA,NA
10,CCG,52R,E38000243,NHS Nottingham and Nottinghamshire CCG,581 070,531 475,25 579,24 016,November,2021,NA,NA,NA
10,CCG,70F,E38000248,NHS West Sussex CCG,452 531,423 653,14 084,14 794,November,2021,NA,NA,NA
10,CCG,71E,E38000238,NHS Lincolnshire CCG,435 060,403 233,15 839,15 988,November,2021,NHS Lincolnshire CCG,QJM,NHS Lincolnshire Integrated Care Board
10,CCG,72Q,E38000244,NHS South East London CCG,807 764,719 778,49 864,38 122,November,2021,NA,NA,NA
10,CCG,78H,E38000242,NHS Northamptonshire CCG,414 769,387 774,14 410,12 585,November,2021,NHS Northamptonshire CCG,QPM,NHS Northamptonshire Integrated Care Board
10,CCG,84H,E38000234,NHS County Durham CCG,366 351,340 898,12 773,12 680,November,2021,NHS County Durham CCG,QHM,NHS North East and North Cumbria Integrated Care Board
10,CCG,91Q,E38000237,NHS Kent and Medway CCG,963 115,859 226,54 379,49 510,November,2021,NA,NA,NA
10,CCG,92A,E38000246,NHS Surrey Heartlands CCG,503 034,459 555,22 793,20 686,November,2021,NHS Surrey Heartlands CCG,QXU,NHS Surrey Heartlands Integrated Care Board
10,CCG,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",544 519,503 846,17 138,23 535,November,2021,NA,NA,NA
10,CCG,93C,E38000240,NHS North Central London CCG,690 124,622 651,40 666,26 807,November,2021,NA,NA,NA
10,CCG,97R,E38000235,NHS East Sussex CCG,312 533,282 118,14 344,16 071,November,2021,NA,NA,NA
10,CCG,99A,E38000101,NHS Liverpool CCG,277 944,248 063,18 919,10 962,November,2021,NHS Liverpool CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
10,CCG,99C,E38000127,NHS North Tyneside CCG,113 830,105 673,4 627,3 530,November,2021,NHS North Tyneside CCG,QHM,NHS North East and North Cumbria Integrated Care Board
10,CCG,99E,E38000007,NHS Basildon and Brentwood CCG,132 868,122 416,3 690,6 762,November,2021,NA,NA,NA
10,CCG,99F,E38000030,NHS Castle Point and Rochford CCG,79 481,73 652,2 810,3 019,November,2021,NA,NA,NA
10,CCG,99G,E38000168,NHS Southend CCG,81 120,74 355,3 030,3 735,November,2021,NA,NA,NA
10,CCG,A3A8R,E38000255,NHS North East London CCG,968 353,866 126,60 190,42 037,November,2021,NA,NA,NA
10,CCG,B2M3M,E38000251,NHS Coventry and Warwickshire CCG,501 626,456 254,25 634,19 738,November,2021,NA,NA,NA
10,CCG,D2P2L,E38000250,NHS Black Country and West Birmingham CCG,721 980,642 305,47 892,31 783,November,2021,NA,NA,NA
10,CCG,D4U1Y,E38000252,NHS Frimley CCG,372 929,341 902,19 369,11 658,November,2021,NA,NA,NA
10,CCG,D9Y0V,E38000253,"NHS Hampshire, Southampton and Isle of Wight CCG",847 206,773 775,37 376,36 055,November,2021,NA,NA,NA
10,CCG,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",490 665,455 160,19 199,16 306,November,2021,NA,NA,NA
10,CCG,M2L0M,E38000257,NHS Shropshire and Telford and Wrekin CCG,268 039,246 451,11 404,10 184,November,2021,NA,NA,NA
10,CCG,W2U3Z,E38000256,NHS North West London CCG,1 155 718,1 051 052,53 988,50 678,November,2021,NA,NA,NA
10,CCG,X2C4Y,E38000254,NHS Kirklees CCG,245 642,228 169,9 125,8 348,November,2021,NA,NA,NA
11,CCG,00L,E38000130,NHS Northumberland CCG,191 901,175 622,8 189,8 090,October,2021,NHS Northumberland CCG,QHM,NHS North East and North Cumbria Integrated Care Board
11,CCG,00N,E38000163,NHS South Tyneside CCG,73 572,67 132,2 996,3 444,October,2021,NHS South Tyneside CCG,QHM,NHS North East and North Cumbria Integrated Care Board
11,CCG,00P,E38000176,NHS Sunderland CCG,138 499,124 930,7 319,6 250,October,2021,NHS Sunderland CCG,QHM,NHS North East and North Cumbria Integrated Care Board
11,CCG,00Q,E38000014,NHS Blackburn with Darwen CCG,86 451,78 716,4 284,3 451,October,2021,NHS Blackburn with Darwen CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
11,CCG,00R,E38000015,NHS Blackpool CCG,97 755,82 704,8 872,6 179,October,2021,NHS Blackpool CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
11,CCG,00T,E38000016,NHS Bolton CCG,170 095,148 310,11 137,10 648,October,2021,NHS Bolton CCG,QOP,NHS Greater Manchester Integrated Care Board
11,CCG,00V,E38000024,NHS Bury CCG,47 846,37 439,3 006,7 401,October,2021,NHS Bury CCG,QOP,NHS Greater Manchester Integrated Care Board
11,CCG,00X,E38000034,NHS Chorley and South Ribble CCG,88 859,75 595,7 049,6 215,October,2021,NHS Chorley and South Ribble CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
11,CCG,00Y,E38000135,NHS Oldham CCG,112 235,99 926,6 971,5 338,October,2021,NHS Oldham CCG,QOP,NHS Greater Manchester Integrated Care Board
11,CCG,01A,E38000050,NHS East Lancashire CCG,186 595,167 212,10 063,9 320,October,2021,NHS East Lancashire CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
11,CCG,01D,E38000080,"NHS Heywood, Middleton and Rochdale CCG",112 331,100 902,6 375,5 054,October,2021,"NHS Heywood, Middleton and Rochdale CCG",QOP,NHS Greater Manchester Integrated Care Board
11,CCG,01E,E38000227,NHS Greater Preston CCG,101 737,86 912,5 287,9 538,October,2021,NHS Greater Preston CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
11,CCG,01F,E38000068,NHS Halton CCG,71 904,62 612,4 736,4 556,October,2021,NHS Halton CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
11,CCG,01G,E38000143,NHS Salford CCG,131 210,114 171,8 840,8 199,October,2021,NHS Salford CCG,QOP,NHS Greater Manchester Integrated Care Board
11,CCG,01H,E38000215,NHS North Cumbria CCG,187 877,167 050,7 258,13 569,October,2021,NHS North Cumbria CCG,QHM,NHS North East and North Cumbria Integrated Care Board
11,CCG,01J,E38000091,NHS Knowsley CCG,86 775,76 795,6 959,3 021,October,2021,NHS Knowsley CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
11,CCG,01K,E38000228,NHS Morecambe Bay CCG,168 699,149 999,9 173,9 527,October,2021,NHS Morecambe Bay CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
11,CCG,01T,E38000161,NHS South Sefton CCG,63 951,58 860,2 931,2 160,October,2021,NHS South Sefton CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
11,CCG,01V,E38000170,NHS Southport and Formby CCG,68 497,61 212,3 840,3 445,October,2021,NHS Southport and Formby CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
11,CCG,01W,E38000174,NHS Stockport CCG,172 912,151 770,10 893,10 249,October,2021,NHS Stockport CCG,QOP,NHS Greater Manchester Integrated Care Board
11,CCG,01X,E38000172,NHS St Helens CCG,90 869,79 005,5 899,5 965,October,2021,NHS St Helens CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
11,CCG,01Y,E38000182,NHS Tameside and Glossop CCG,111 622,97 367,7 316,6 939,October,2021,NHS Tameside and Glossop CCG,QOP,NHS Greater Manchester Integrated Care Board
11,CCG,02A,E38000187,NHS Trafford CCG,94 829,79 957,6 046,8 826,October,2021,NHS Trafford CCG,QOP,NHS Greater Manchester Integrated Care Board
11,CCG,02E,E38000194,NHS Warrington CCG,107 705,96 486,4 691,6 528,October,2021,NHS Warrington CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
11,CCG,02G,E38000200,NHS West Lancashire CCG,58 026,51 488,2 806,3 732,October,2021,NHS West Lancashire CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
11,CCG,02H,E38000205,NHS Wigan Borough CCG,141 138,125 430,8 254,7 454,October,2021,NHS Wigan Borough CCG,QOP,NHS Greater Manchester Integrated Care Board
11,CCG,02M,E38000226,NHS Fylde and Wyre CCG,110 590,95 924,6 255,8 411,October,2021,NHS Fylde and Wyre CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
11,CCG,02P,E38000006,NHS Barnsley CCG,137 782,122 354,5 839,9 589,October,2021,NA,NA,NA
11,CCG,02Q,E38000008,NHS Bassetlaw CCG,66 345,57 328,2 385,6 632,October,2021,NA,NA,NA
11,CCG,02T,E38000025,NHS Calderdale CCG,120 944,111 048,4 527,5 369,October,2021,NHS Calderdale CCG,QWO,NHS West Yorkshire Integrated Care Board
11,CCG,02X,E38000044,NHS Doncaster CCG,166 407,149 812,8 907,7 688,October,2021,NA,NA,NA
11,CCG,02Y,E38000052,NHS East Riding of Yorkshire CCG,158 895,144 560,6 693,7 642,October,2021,NA,NA,NA
11,CCG,03F,E38000085,NHS Hull CCG,130 167,118 661,7 108,4 398,October,2021,NA,NA,NA
11,CCG,03H,E38000119,NHS North East Lincolnshire CCG,110 711,102 895,3 392,4 424,October,2021,NA,NA,NA
11,CCG,03K,E38000122,NHS North Lincolnshire CCG,105 808,96 136,3 638,6 034,October,2021,NA,NA,NA
11,CCG,03L,E38000141,NHS Rotherham CCG,151 877,140 038,6 289,5 550,October,2021,NA,NA,NA
11,CCG,03N,E38000146,NHS Sheffield CCG,319 691,289 468,13 697,16 526,October,2021,NA,NA,NA
11,CCG,03Q,E38000188,NHS Vale of York CCG,178 465,159 741,7 369,11 355,October,2021,NA,NA,NA
11,CCG,03R,E38000190,NHS Wakefield CCG,217 224,203 305,6 727,7 192,October,2021,NHS Wakefield CCG,QWO,NHS West Yorkshire Integrated Care Board
11,CCG,03W,E38000051,NHS East Leicestershire and Rutland CCG,188 322,174 117,7 787,6 418,October,2021,NA,NA,NA
11,CCG,04C,E38000097,NHS Leicester City CCG,206 292,189 401,8 897,7 994,October,2021,NA,NA,NA
11,CCG,04V,E38000201,NHS West Leicestershire CCG,219 635,204 476,7 832,7 327,October,2021,NA,NA,NA
11,CCG,04Y,E38000028,NHS Cannock Chase CCG,68 469,60 919,4 027,3 523,October,2021,NA,NA,NA
11,CCG,05D,E38000053,NHS East Staffordshire CCG,76 524,67 244,4 064,5 216,October,2021,NA,NA,NA
11,CCG,05G,E38000126,NHS North Staffordshire CCG,98 180,87 860,4 490,5 830,October,2021,NA,NA,NA
11,CCG,05Q,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,110 930,91 197,7 984,11 749,October,2021,NA,NA,NA
11,CCG,05V,E38000173,NHS Stafford and Surrounds CCG,78 265,63 702,8 898,5 665,October,2021,NA,NA,NA
11,CCG,05W,E38000175,NHS Stoke on Trent CCG,131 605,113 889,9 179,8 537,October,2021,NA,NA,NA
11,CCG,06H,E38000026,NHS Cambridgeshire and Peterborough CCG,537 865,494 514,18 795,24 556,October,2021,NA,NA,NA
11,CCG,06K,E38000049,NHS East and North Hertfordshire CCG,285 780,262 881,9 784,13 115,October,2021,NA,NA,NA
11,CCG,06L,E38000086,NHS Ipswich and East Suffolk CCG,227 301,211 653,7 208,8 440,October,2021,NA,NA,NA
11,CCG,06N,E38000079,NHS Herts Valley CCG,287 850,249 720,15 846,22 284,October,2021,NA,NA,NA
11,CCG,06Q,E38000106,NHS Mid Essex CCG,195 596,173 598,9 695,12 303,October,2021,NA,NA,NA
11,CCG,06T,E38000117,NHS North East Essex CCG,193 739,173 292,11 983,8 464,October,2021,NA,NA,NA
11,CCG,07G,E38000185,NHS Thurrock CCG,90 128,82 386,2 563,5 179,October,2021,NA,NA,NA
11,CCG,07H,E38000197,NHS West Essex CCG,151 999,140 725,6 885,4 389,October,2021,NA,NA,NA
11,CCG,07K,E38000204,NHS West Suffolk CCG,135 080,124 874,6 607,3 599,October,2021,NA,NA,NA
11,CCG,09D,E38000021,NHS Brighton and Hove CCG,143 382,129 547,6 079,7 756,October,2021,NA,NA,NA
11,CCG,10Q,E38000136,NHS Oxfordshire CCG,399 946,353 042,23 294,23 610,October,2021,NA,NA,NA
11,CCG,10R,E38000137,NHS Portsmouth CCG,99 790,91 945,5 540,2 305,October,2021,NA,NA,NA
11,CCG,11J,E38000045,NHS Dorset CCG,450 872,411 873,15 825,23 174,October,2021,NHS Dorset CCG,QVV,NHS Dorset Integrated Care Board
11,CCG,11M,E38000062,NHS Gloucestershire CCG,372 146,335 375,16 319,20 452,October,2021,NHS Gloucestershire CCG,QR1,NHS Gloucestershire Integrated Care Board
11,CCG,11N,E38000089,NHS Kernow CCG,381 952,338 264,18 766,24 922,October,2021,NHS Kernow CCG,QT6,NHS Cornwall and the Isles of Scilly Integrated Care Board
11,CCG,11X,E38000150,NHS Somerset CCG,322 559,270 821,20 675,31 063,October,2021,NHS Somerset CCG,QSL,NHS Somerset Integrated Care Board
11,CCG,12F,E38000208,NHS Wirral CCG,208 983,185 177,13 014,10 792,October,2021,NA,NA,NA
11,CCG,13T,E38000212,NHS Newcastle Gateshead CCG,258 102,231 827,13 681,12 594,October,2021,NHS Newcastle Gateshead CCG,QHM,NHS North East and North Cumbria Integrated Care Board
11,CCG,14L,E38000217,NHS Manchester CCG,301 384,263 096,20 495,17 793,October,2021,NHS Manchester CCG,QOP,NHS Greater Manchester Integrated Care Board
11,CCG,14Y,E38000223,NHS Buckinghamshire CCG,251 028,224 470,16 042,10 516,October,2021,NA,NA,NA
11,CCG,15A,E38000221,NHS Berkshire West CCG,261 704,236 087,12 918,12 699,October,2021,NA,NA,NA
11,CCG,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",516 804,449 378,38 092,29 334,October,2021,NA,NA,NA
11,CCG,15E,E38000220,NHS Birmingham and Solihull CCG,624 265,553 652,42 005,28 608,October,2021,NHS Birmingham and Solihull CCG,QHL,NHS Birmingham and Solihull Integrated Care Board
11,CCG,15F,E38000225,NHS Leeds CCG,463 031,422 805,20 650,19 576,October,2021,NHS Leeds CCG,QWO,NHS West Yorkshire Integrated Care Board
11,CCG,15M,E38000229,NHS Derby and Derbyshire CCG,619 888,562 721,23 674,33 493,October,2021,NHS Derby and Derbyshire CCG,QJ2,NHS Derby and Derbyshire Integrated Care Board
11,CCG,15N,E38000230,NHS Devon CCG,775 992,698 570,37 740,39 682,October,2021,NHS Devon CCG,QJK,NHS Devon Integrated Care Board
11,CCG,16C,E38000247,NHS Tees Valley CCG,398 724,354 512,25 759,18 453,October,2021,NHS Tees Valley CCG,QHM,NHS North East and North Cumbria Integrated Care Board
11,CCG,18C,E38000236,NHS Herefordshire CCG,475 898,428 813,24 457,22 628,October,2021,NA,NA,NA
11,CCG,26A,E38000239,NHS Norfolk and Waveney CCG,648 801,594 986,23 952,29 863,October,2021,NHS Norfolk and Waveney CCG,QMM,NHS Norfolk and Waveney Integrated Care Board
11,CCG,27D,E38000233,NHS Cheshire CCG,407 613,345 987,28 455,33 171,October,2021,NHS Cheshire CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
11,CCG,36J,E38000232,NHS Bradford District and Craven CCG,389 994,361 397,11 635,16 962,October,2021,NHS Bradford District and Craven CCG,QWO,NHS West Yorkshire Integrated Care Board
11,CCG,36L,E38000245,NHS South West London CCG,713 970,632 347,44 713,36 910,October,2021,NA,NA,NA
11,CCG,42D,E38000241,NHS North Yorkshire CCG,257 891,234 143,11 836,11 912,October,2021,NA,NA,NA
11,CCG,52R,E38000243,NHS Nottingham and Nottinghamshire CCG,577 747,530 519,24 971,22 257,October,2021,NA,NA,NA
11,CCG,70F,E38000248,NHS West Sussex CCG,443 121,409 432,14 826,18 863,October,2021,NA,NA,NA
11,CCG,71E,E38000238,NHS Lincolnshire CCG,457 281,418 136,16 182,22 963,October,2021,NHS Lincolnshire CCG,QJM,NHS Lincolnshire Integrated Care Board
11,CCG,72Q,E38000244,NHS South East London CCG,803 218,706 644,50 032,46 542,October,2021,NA,NA,NA
11,CCG,78H,E38000242,NHS Northamptonshire CCG,392 554,366 320,14 493,11 741,October,2021,NHS Northamptonshire CCG,QPM,NHS Northamptonshire Integrated Care Board
11,CCG,84H,E38000234,NHS County Durham CCG,361 767,337 606,11 583,12 578,October,2021,NHS County Durham CCG,QHM,NHS North East and North Cumbria Integrated Care Board
11,CCG,91Q,E38000237,NHS Kent and Medway CCG,958 643,838 257,60 828,59 558,October,2021,NA,NA,NA
11,CCG,92A,E38000246,NHS Surrey Heartlands CCG,503 275,451 958,24 771,26 546,October,2021,NHS Surrey Heartlands CCG,QXU,NHS Surrey Heartlands Integrated Care Board
11,CCG,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",548 638,491 276,19 705,37 657,October,2021,NA,NA,NA
11,CCG,93C,E38000240,NHS North Central London CCG,674 149,605 834,40 635,27 680,October,2021,NA,NA,NA
11,CCG,97R,E38000235,NHS East Sussex CCG,317 213,280 294,16 109,20 810,October,2021,NA,NA,NA
11,CCG,99A,E38000101,NHS Liverpool CCG,265 897,238 287,16 598,11 012,October,2021,NHS Liverpool CCG,QYG,NHS Cheshire and Merseyside Integrated Care Board
11,CCG,99C,E38000127,NHS North Tyneside CCG,114 307,104 710,5 477,4 120,October,2021,NHS North Tyneside CCG,QHM,NHS North East and North Cumbria Integrated Care Board
11,CCG,99E,E38000007,NHS Basildon and Brentwood CCG,137 094,123 943,3 663,9 488,October,2021,NA,NA,NA
11,CCG,99F,E38000030,NHS Castle Point and Rochford CCG,83 165,74 754,2 603,5 808,October,2021,NA,NA,NA
11,CCG,99G,E38000168,NHS Southend CCG,81 924,76 036,3 067,2 821,October,2021,NA,NA,NA
11,CCG,A3A8R,E38000255,NHS North East London CCG,942 653,837 547,60 371,44 735,October,2021,NA,NA,NA
11,CCG,B2M3M,E38000251,NHS Coventry and Warwickshire CCG,501 253,442 001,28 789,30 463,October,2021,NA,NA,NA
11,CCG,D2P2L,E38000250,NHS Black Country and West Birmingham CCG,725 212,642 290,46 354,36 568,October,2021,NA,NA,NA
11,CCG,D4U1Y,E38000252,NHS Frimley CCG,372 749,327 845,27 524,17 380,October,2021,NA,NA,NA
11,CCG,D9Y0V,E38000253,"NHS Hampshire, Southampton and Isle of Wight CCG",851 287,756 905,45 771,48 611,October,2021,NA,NA,NA
11,CCG,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",488 962,451 154,20 841,16 967,October,2021,NA,NA,NA
11,CCG,M2L0M,E38000257,NHS Shropshire and Telford and Wrekin CCG,264 097,236 150,14 409,13 538,October,2021,NA,NA,NA
11,CCG,W2U3Z,E38000256,NHS North West London CCG,1 133 589,1 029 172,54 656,49 761,October,2021,NA,NA,NA
11,CCG,X2C4Y,E38000254,NHS Kirklees CCG,240 275,220 986,9 654,9 635,October,2021,NA,NA,NA
12,CCG,00L,E38000130,NHS Northumberland CCG,186 646,85 871,95 898,4 877,September,2021,NHS Northumberland CCG,QHM,NHS North East and North Cumbria Integrated Care Board
12,CCG,00N,E38000163,NHS South Tyneside CCG,74 908,31 607,38 734,4 567,September,2021,NHS South Tyneside CCG,QHM,NHS North East and North Cumbria Integrated Care Board
12,CCG,00P,E38000176,NHS Sunderland CCG,144 163,66 441,74 718,3 004,September,2021,NHS Sunderland CCG,QHM,NHS North East and North Cumbria Integrated Care Board
12,CCG,00Q,E38000014,NHS Blackburn with Darwen CCG,88 278,46 825,41 141,312,September,2021,NHS Blackburn with Darwen CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
12,CCG,00R,E38000015,NHS Blackpool CCG,92 174,39 242,47 863,5 069,September,2021,NHS Blackpool CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
12,CCG,00T,E38000016,NHS Bolton CCG,160 383,78 918,75 453,6 012,September,2021,NHS Bolton CCG,QOP,NHS Greater Manchester Integrated Care Board
12,CCG,00V,E38000024,NHS Bury CCG,46 190,15 907,30 147,136,September,2021,NHS Bury CCG,QOP,NHS Greater Manchester Integrated Care Board
12,CCG,00X,E38000034,NHS Chorley and South Ribble CCG,92 200,42 515,46 248,3 437,September,2021,NHS Chorley and South Ribble CCG,QE1,NHS Lancashire and South Cumbria Integrated Care Board
12,CCG,00Y,E38000135,NHS Oldham CCG,114 101,57 383,53 188,3 530,September,2021,NHS Oldham CCG,QOP,NHS Greater Manchester Integrated Care Board
